"";"code";"y"
"110731";"LPP-3190892";"LPP-3-1-2"
"110741";"LPP-3190900";"LPP-3-1-2"
"110751";"LPP-3191029";"LPP-3-1-6"
"110761";"LPP-3191093";"LPP-3-1-1"
"110771";"LPP-3191160";"LPP-3-1-1"
"110781";"LPP-3191220";"LPP-3-1-2"
"110791";"LPP-3191348";"LPP-3-1-2"
"110801";"LPP-3191472";"LPP-3-1-1"
"110811";"LPP-3191555";"LPP-3-5-0"
"110821";"LPP-3191621";"LPP-3-1-1"
"110831";"LPP-3191638";"LPP-3-1-2"
"110841";"LPP-3191733";"LPP-3-1-2"
"110851";"LPP-3191740";"LPP-3-1-1"
"110861";"LPP-3191756";"LPP-3-1-2"
"110871";"LPP-3191785";"LPP-3-1-1"
"110881";"LPP-3191845";"LPP-3-1-6"
"110891";"LPP-3191868";"LPP-3-1-4"
"110901";"LPP-3191963";"LPP-3-5-0"
"110911";"LPP-3191970";"LPP-3-1-4"
"110921";"LPP-3191986";"LPP-3-1-1"
"110931";"LPP-3191992";"LPP-3-1-1"
"110941";"LPP-3192017";"LPP-3-1-2"
"110951";"LPP-3192030";"LPP-3-1-2"
"110961";"LPP-3192069";"LPP-3-1-1"
"110971";"LPP-3192164";"LPP-3-1-1"
"110981";"LPP-3192170";"LPP-3-1-2"
"110991";"LPP-3192218";"LPP-3-1-2"
"111001";"LPP-3320544";"LPP-3-3-1"
"111011";"LPP-3320840";"LPP-3-3-1"
"111021";"LPP-3321070";"LPP-3-3-1"
"111031";"LPP-3321124";"LPP-3-3-1"
"111041";"LPP-3321526";"LPP-3-3-1"
"111051";"LPP-3321940";"LPP-3-3-1"
"111061";"LPP-3322402";"LPP-3-3-1"
"111071";"LPP-3322454";"LPP-3-3-3"
"111081";"LPP-3322537";"LPP-3-3-1"
"111091";"LPP-3322566";"LPP-3-3-1"
"111101";"LPP-3322827";"LPP-3-3-1"
"111111";"LPP-3323175";"LPP-3-3-1"
"111121";"LPP-3323347";"LPP-3-3-1"
"111131";"LPP-3323502";"LPP-3-3-1"
"111141";"LPP-3323940";"LPP-3-3-1"
"111151";"LPP-3324022";"LPP-3-3-1"
"111161";"LPP-3324358";"LPP-3-3-3"
"111171";"LPP-3324387";"LPP-3-3-1"
"111181";"LPP-3324625";"LPP-3-3-1"
"111191";"LPP-3324631";"LPP-3-3-1"
"111201";"LPP-3324766";"LPP-3-3-1"
"111211";"LPP-3325056";"LPP-3-3-1"
"111221";"LPP-3325085";"LPP-3-3-1"
"111231";"LPP-3325620";"LPP-3-3-1"
"111241";"LPP-3326044";"LPP-3-3-1"
"111251";"LPP-3326340";"LPP-3-3-1"
"111261";"LPP-3326498";"LPP-3-3-3"
"111271";"LPP-3326802";"LPP-3-3-1"
"111281";"LPP-3326937";"LPP-3-3-1"
"111291";"LPP-3327530";"LPP-3-3-1"
"111301";"LPP-3327569";"LPP-3-3-1"
"111311";"LPP-3327730";"LPP-3-3-3"
"111321";"LPP-3328149";"LPP-3-3-1"
"111331";"LPP-3328391";"LPP-3-3-4"
"111341";"LPP-3328818";"LPP-3-3-1"
"111351";"LPP-3329433";"LPP-3-3-1"
"111361";"LPP-3329775";"LPP-3-3-1"
"111371";"LPP-3330005";"LPP-3-3-1"
"111381";"LPP-3330821";"LPP-3-3-1"
"111391";"LPP-3331111";"LPP-3-3-1"
"111401";"LPP-3331163";"LPP-3-3-1"
"111411";"LPP-3331252";"LPP-3-3-1"
"111421";"LPP-3331329";"LPP-3-3-1"
"111431";"LPP-3331358";"LPP-3-3-1"
"111441";"LPP-3331683";"LPP-3-3-1"
"111451";"LPP-3331884";"LPP-3-3-3"
"111461";"LPP-3331915";"LPP-3-3-1"
"111471";"LPP-3332056";"LPP-3-3-1"
"111481";"LPP-3332139";"LPP-3-3-1"
"111491";"LPP-3332464";"LPP-3-3-1"
"111501";"LPP-3332576";"LPP-3-3-3"
"111511";"LPP-3332636";"LPP-3-3-1"
"111521";"LPP-3332808";"LPP-3-3-1"
"111531";"LPP-3333073";"LPP-3-3-2"
"111541";"LPP-3487066";"LPP-3-4-1"
"111551";"LPP-3487422";"LPP-3-4-11"
"111561";"LPP-3487557";"LPP-3-4-4"
"111571";"LPP-3487847";"LPP-3-4-11"
"111581";"LPP-3488143";"LPP-3-4-7"
"111591";"LPP-3488203";"LPP-3-4-10"
"111601";"LPP-3488232";"LPP-3-5-0"
"111611";"LPP-3488410";"LPP-3-4-1"
"111621";"LPP-3488663";"LPP-3-4-7"
"111631";"LPP-3488775";"LPP-3-4-8"
"111641";"LPP-3488864";"LPP-3-4-1"
"111651";"LPP-3488901";"LPP-3-5-0"
"111661";"LPP-3488918";"LPP-3-5-0"
"111671";"LPP-3489007";"LPP-3-5-0"
"111681";"LPP-3489119";"LPP-3-4-4"
"111691";"LPP-3489740";"LPP-3-4-7"
"111701";"LPP-3489875";"LPP-3-4-1"
"111711";"LPP-3489906";"LPP-3-5-0"
"111721";"LPP-3490022";"LPP-3-4-11"
"111731";"LPP-3490051";"LPP-3-4-2"
"111741";"LPP-3490223";"LPP-3-4-5"
"111751";"LPP-3490513";"LPP-3-4-1"
"111761";"LPP-3490594";"LPP-3-4-5"
"111771";"LPP-3490884";"LPP-3-4-5"
"111781";"LPP-3490973";"LPP-3-4-1"
"111791";"LPP-3491040";"LPP-3-4-11"
"111801";"LPP-3491091";"LPP-3-4-7"
"111811";"LPP-3491636";"LPP-3-5-0"
"111821";"LPP-3491754";"LPP-3-4-1"
"111831";"LPP-3491978";"LPP-3-4-7"
"111841";"LPP-3492044";"LPP-3-4-4"
"111851";"LPP-3492104";"LPP-3-4-1"
"111861";"LPP-3492140";"LPP-3-4-4"
"111871";"LPP-3492239";"LPP-3-4-2"
"111881";"LPP-3492423";"LPP-3-4-1"
"111891";"LPP-3492475";"LPP-3-4-7"
"111901";"LPP-3492564";"LPP-3-4-7"
"111911";"LPP-3492736";"LPP-3-4-7"
"111921";"LPP-3492759";"LPP-3-4-1"
"111931";"LPP-3492794";"LPP-3-5-0"
"111941";"LPP-3492920";"LPP-3-4-11"
"111951";"LPP-3493084";"LPP-3-4-11"
"111961";"LPP-3494020";"LPP-3-4-1"
"111971";"LPP-3494066";"LPP-3-4-6"
"111981";"LPP-3494215";"LPP-3-4-12"
"111991";"LPP-3494333";"LPP-3-4-11"
"112001";"LPP-3494400";"LPP-3-4-4"
"112011";"LPP-3494445";"LPP-3-5-0"
"112021";"LPP-3494959";"LPP-3-5-0"
"112031";"LPP-3494965";"LPP-3-4-12"
"112041";"LPP-3495090";"LPP-3-5-0"
"112051";"LPP-3495440";"LPP-3-4-7"
"112061";"LPP-3495462";"LPP-3-4-4"
"112071";"LPP-3495545";"LPP-3-5-0"
"112081";"LPP-3495605";"LPP-3-4-4"
"112091";"LPP-3495775";"LPP-3-5-0"
"112101";"LPP-6157518";"LPP-1-1-6"
"112111";"LPP-6157872";"LPP-1-1-3"
"112121";"LPP-6157895";"LPP-1-1-4"
"112131";"LPP-6158162";"LPP-1-1-5"
"112141";"LPP-6158222";"LPP-1-1-4"
"112151";"LPP-6158311";"LPP-1-1-5"
"112161";"LPP-6158334";"LPP-1-1-4"
"112171";"LPP-6158340";"LPP-1-1-4"
"112181";"LPP-6158392";"LPP-1-1-4"
"112191";"LPP-6158400";"LPP-1-1-4"
"112201";"LPP-6158452";"LPP-1-1-4"
"112211";"LPP-6158469";"LPP-1-1-4"
"112221";"LPP-6158481";"LPP-1-1-4"
"112231";"LPP-6158498";"LPP-1-1-4"
"112241";"LPP-6158512";"LPP-1-1-5"
"112251";"LPP-6158564";"LPP-1-1-4"
"112261";"LPP-6158587";"LPP-1-1-4"
"112271";"LPP-6158601";"LPP-1-1-4"
"112281";"LPP-6158682";"LPP-1-1-4"
"112291";"LPP-6158819";"LPP-1-1-4"
"112301";"LPP-6158848";"LPP-1-1-4"
"112311";"LPP-6158860";"LPP-1-1-4"
"112321";"LPP-6158937";"LPP-1-1-4"
"112331";"LPP-6158966";"LPP-1-1-4"
"112341";"LPP-6159285";"LPP-1-1-4"
"112351";"LPP-6159300";"LPP-1-1-4"
"112361";"LPP-6159316";"LPP-1-1-4"
"112371";"LPP-6159322";"LPP-1-1-4"
"112381";"LPP-6159345";"LPP-1-1-4"
"112391";"LPP-6159351";"LPP-1-1-4"
"112401";"LPP-6159434";"LPP-1-1-3"
"112411";"LPP-6159813";"LPP-1-1-5"
"112421";"LPP-6159983";"LPP-1-1-5"
"112431";"LPP-6160704";"LPP-1-1-6"
"112441";"LPP-6160905";"LPP-1-1-6"
"112451";"LPP-6161075";"LPP-1-1-7"
"112461";"LPP-6161129";"LPP-1-1-4"
"112471";"LPP-6161135";"LPP-1-1-4"
"112481";"LPP-6161141";"LPP-1-1-4"
"112491";"LPP-6161158";"LPP-1-1-4"
"112501";"LPP-6161164";"LPP-1-1-4"
"112511";"LPP-6161170";"LPP-1-1-4"
"112521";"LPP-6161187";"LPP-1-1-4"
"112531";"LPP-6161193";"LPP-1-1-4"
"112541";"LPP-6161218";"LPP-1-1-4"
"112551";"LPP-6161224";"LPP-1-1-4"
"112561";"LPP-6161247";"LPP-1-1-4"
"112571";"LPP-6161253";"LPP-1-1-4"
"112581";"LPP-6161260";"LPP-1-1-4"
"112591";"LPP-6161276";"LPP-1-1-4"
"112601";"LPP-6161282";"LPP-1-1-4"
"112611";"LPP-3192307";"LPP-3-1-1"
"112621";"LPP-3192365";"LPP-3-1-2"
"112631";"LPP-3192477";"LPP-3-1-1"
"112641";"LPP-3192508";"LPP-3-1-1"
"112651";"LPP-3192603";"LPP-3-1-1"
"112661";"LPP-3192678";"LPP-3-1-7"
"112671";"LPP-3192780";"LPP-3-1-2"
"112681";"LPP-3192796";"LPP-3-1-1"
"112691";"LPP-3192856";"LPP-3-1-1"
"112701";"LPP-3192891";"LPP-3-1-6"
"112711";"LPP-3192900";"LPP-3-1-1"
"112721";"LPP-3192916";"LPP-3-5-0"
"112731";"LPP-3193057";"LPP-3-1-7"
"112741";"LPP-3193063";"LPP-3-1-6"
"112751";"LPP-3193070";"LPP-3-1-2"
"112761";"LPP-3193100";"LPP-3-1-1"
"112771";"LPP-3193169";"LPP-3-1-1"
"112781";"LPP-3193198";"LPP-3-5-0"
"112791";"LPP-3193212";"LPP-3-1-2"
"112801";"LPP-3193519";"LPP-3-1-2"
"112811";"LPP-3193548";"LPP-3-1-2"
"112821";"LPP-3193560";"LPP-3-1-2"
"112831";"LPP-3193583";"LPP-3-1-2"
"112841";"LPP-3193608";"LPP-3-1-1"
"112851";"LPP-3193650";"LPP-3-1-2"
"112861";"LPP-3193732";"LPP-3-1-2"
"112871";"LPP-3193749";"LPP-3-1-11"
"112881";"LPP-3193761";"LPP-3-5-0"
"112891";"LPP-3193956";"LPP-3-5-0"
"112901";"LPP-3194039";"LPP-3-1-6"
"112911";"LPP-3194045";"LPP-3-1-1"
"112921";"LPP-3194074";"LPP-3-1-2"
"112931";"LPP-3194163";"LPP-3-1-2"
"112941";"LPP-3194186";"LPP-3-1-2"
"112951";"LPP-3194192";"LPP-3-1-1"
"112961";"LPP-3194230";"LPP-3-1-2"
"112971";"LPP-3194269";"LPP-3-1-1"
"112981";"LPP-3194358";"LPP-3-1-1"
"112991";"LPP-3194370";"LPP-3-1-1"
"113001";"LPP-3194387";"LPP-3-1-2"
"113011";"LPP-3194393";"LPP-3-1-2"
"113021";"LPP-3194418";"LPP-3-1-1"
"113031";"LPP-3194507";"LPP-3-5-0"
"113041";"LPP-3194588";"LPP-3-1-1"
"113051";"LPP-3194648";"LPP-3-1-1"
"113061";"LPP-3194855";"LPP-3-1-1"
"113071";"LPP-3194909";"LPP-3-5-0"
"113081";"LPP-3194921";"LPP-3-1-2"
"113091";"LPP-3194967";"LPP-3-1-2"
"113101";"LPP-3195180";"LPP-3-1-2"
"113111";"LPP-3195197";"LPP-3-1-2"
"113121";"LPP-3195263";"LPP-3-1-1"
"113131";"LPP-3195300";"LPP-3-1-2"
"113141";"LPP-3195323";"LPP-3-1-11"
"113151";"LPP-3195375";"LPP-3-1-2"
"113161";"LPP-3195553";"LPP-3-1-1"
"113171";"LPP-3333104";"LPP-3-3-1"
"113181";"LPP-3333601";"LPP-3-3-1"
"113191";"LPP-3333883";"LPP-3-3-1"
"113201";"LPP-3334144";"LPP-3-3-1"
"113211";"LPP-3334210";"LPP-3-3-1"
"113221";"LPP-3334523";"LPP-3-3-1"
"113231";"LPP-3334871";"LPP-3-3-1"
"113241";"LPP-3335273";"LPP-3-3-3"
"113251";"LPP-3335675";"LPP-3-3-1"
"113261";"LPP-3336189";"LPP-3-3-1"
"113271";"LPP-3336479";"LPP-3-3-1"
"113281";"LPP-3336574";"LPP-3-3-3"
"113291";"LPP-3337007";"LPP-3-3-1"
"113301";"LPP-3337220";"LPP-3-3-1"
"113311";"LPP-3337705";"LPP-3-3-3"
"113321";"LPP-3337852";"LPP-3-3-1"
"113331";"LPP-3338308";"LPP-3-3-1"
"113341";"LPP-3338521";"LPP-3-3-1"
"113351";"LPP-3338685";"LPP-3-3-1"
"113361";"LPP-3338774";"LPP-3-3-2"
"113371";"LPP-3338797";"LPP-3-3-1"
"113381";"LPP-3338857";"LPP-3-3-1"
"113391";"LPP-3338870";"LPP-3-3-1"
"113401";"LPP-3339070";"LPP-3-3-1"
"113411";"LPP-3340417";"LPP-3-3-1"
"113421";"LPP-3340469";"LPP-3-3-1"
"113431";"LPP-3340877";"LPP-3-3-1"
"113441";"LPP-3340890";"LPP-3-3-1"
"113451";"LPP-3341256";"LPP-3-3-3"
"113461";"LPP-3341428";"LPP-3-3-1"
"113471";"LPP-3341598";"LPP-3-3-1"
"113481";"LPP-3341865";"LPP-3-3-3"
"113491";"LPP-3341960";"LPP-3-3-1"
"113501";"LPP-3342161";"LPP-3-3-1"
"113511";"LPP-3342534";"LPP-3-3-1"
"113521";"LPP-3342669";"LPP-3-3-1"
"113531";"LPP-3342907";"LPP-3-3-1"
"113541";"LPP-3343232";"LPP-3-3-3"
"113551";"LPP-3343545";"LPP-3-3-1"
"113561";"LPP-3343574";"LPP-3-3-1"
"113571";"LPP-3344020";"LPP-3-3-1"
"113581";"LPP-3344119";"LPP-3-3-1"
"113591";"LPP-3344409";"LPP-3-3-1"
"113601";"LPP-3344533";"LPP-3-3-1"
"113611";"LPP-3344830";"LPP-3-3-1"
"113621";"LPP-3345099";"LPP-3-3-1"
"113631";"LPP-3345248";"LPP-3-3-1"
"113641";"LPP-3345343";"LPP-3-3-1"
"113651";"LPP-3345573";"LPP-3-3-1"
"113661";"LPP-3345774";"LPP-3-3-1"
"113671";"LPP-3345870";"LPP-3-3-3"
"113681";"LPP-3346006";"LPP-3-3-1"
"113691";"LPP-3346325";"LPP-3-3-1"
"113701";"LPP-3346727";"LPP-3-3-1"
"113711";"LPP-3495870";"LPP-3-4-15"
"113721";"LPP-3495924";"LPP-3-5-0"
"113731";"LPP-3495976";"LPP-3-4-7"
"113741";"LPP-3496125";"LPP-3-5-0"
"113751";"LPP-3496237";"LPP-3-4-7"
"113761";"LPP-3496310";"LPP-3-4-5"
"113771";"LPP-3496409";"LPP-3-5-0"
"113781";"LPP-3497165";"LPP-3-4-4"
"113791";"LPP-3497432";"LPP-3-4-6"
"113801";"LPP-3497449";"LPP-3-5-0"
"113811";"LPP-3497544";"LPP-3-4-12"
"113821";"LPP-3497596";"LPP-3-4-1"
"113831";"LPP-3497917";"LPP-3-4-13"
"113841";"LPP-3498058";"LPP-3-4-7"
"113851";"LPP-3498101";"LPP-3-4-2"
"113861";"LPP-3498182";"LPP-3-4-4"
"113871";"LPP-3498561";"LPP-3-5-0"
"113881";"LPP-3498822";"LPP-3-4-7"
"113891";"LPP-3498851";"LPP-3-4-10"
"113901";"LPP-3498986";"LPP-3-4-6"
"113911";"LPP-3499030";"LPP-3-4-7"
"113921";"LPP-3499282";"LPP-3-4-1"
"113931";"LPP-3499359";"LPP-3-4-4"
"113941";"LPP-3499589";"LPP-3-4-12"
"113951";"LPP-3499780";"LPP-3-4-7"
"113961";"LPP-4101353";"LPP-4-1-1"
"113971";"LPP-4101821";"LPP-4-4-0"
"113981";"LPP-4101956";"LPP-4-4-0"
"113991";"LPP-4106296";"LPP-4-4-0"
"114001";"LPP-4107723";"LPP-4-1-1"
"114011";"LPP-4108190";"LPP-4-4-0"
"114021";"LPP-4111854";"LPP-4-1-2"
"114031";"LPP-4113391";"LPP-4-4-0"
"114041";"LPP-4113920";"LPP-4-1-4"
"114051";"LPP-4116165";"LPP-4-4-0"
"114061";"LPP-4118193";"LPP-4-1-1"
"114071";"LPP-4119643";"LPP-4-4-0"
"114081";"LPP-4122250";"LPP-4-4-0"
"114091";"LPP-4122473";"LPP-4-1-1"
"114101";"LPP-4122600";"LPP-4-4-0"
"114111";"LPP-4122757";"LPP-4-1-2"
"114121";"LPP-4123627";"LPP-4-4-0"
"114131";"LPP-4124331";"LPP-4-4-0"
"114141";"LPP-4124680";"LPP-4-4-0"
"114151";"LPP-4128441";"LPP-4-4-0"
"114161";"LPP-4130136";"LPP-4-1-2"
"114171";"LPP-4134364";"LPP-4-1-1"
"114181";"LPP-4142530";"LPP-4-1-3"
"114191";"LPP-4144173";"LPP-4-1-2"
"114201";"LPP-4147668";"LPP-4-1-2"
"114211";"LPP-4152847";"LPP-4-3-1"
"114221";"LPP-4154830";"LPP-4-1-2"
"114231";"LPP-4156928";"LPP-4-4-0"
"114241";"LPP-4159170";"LPP-4-4-0"
"114251";"LPP-4159619";"LPP-4-1-2"
"114261";"LPP-6185271";"LPP-1-1-5"
"114271";"LPP-6185288";"LPP-1-1-5"
"114281";"LPP-6185294";"LPP-1-1-5"
"114291";"LPP-6185302";"LPP-1-1-5"
"114301";"LPP-6185319";"LPP-1-1-5"
"114311";"LPP-6185325";"LPP-1-1-5"
"114321";"LPP-6185331";"LPP-1-1-5"
"114331";"LPP-6185348";"LPP-1-1-5"
"114341";"LPP-6185354";"LPP-1-1-5"
"114351";"LPP-6185360";"LPP-1-1-5"
"114361";"LPP-6185377";"LPP-1-1-5"
"114371";"LPP-6185383";"LPP-1-1-5"
"114381";"LPP-6185390";"LPP-1-1-5"
"114391";"LPP-6185414";"LPP-1-1-3"
"114401";"LPP-6185420";"LPP-1-1-3"
"114411";"LPP-6185443";"LPP-1-1-3"
"114421";"LPP-6185450";"LPP-1-1-3"
"114431";"LPP-6185466";"LPP-1-1-3"
"114441";"LPP-6185472";"LPP-1-1-3"
"114451";"LPP-6185495";"LPP-1-1-3"
"114461";"LPP-6185503";"LPP-1-1-3"
"114471";"LPP-6185510";"LPP-1-1-3"
"114481";"LPP-6185526";"LPP-1-1-3"
"114491";"LPP-6185532";"LPP-1-1-3"
"114501";"LPP-6185549";"LPP-1-1-3"
"114511";"LPP-6185555";"LPP-1-1-3"
"114521";"LPP-6185561";"LPP-1-1-3"
"114531";"LPP-6185584";"LPP-1-1-1"
"114541";"LPP-6185590";"LPP-1-1-1"
"114551";"LPP-6185609";"LPP-1-1-1"
"114561";"LPP-6185615";"LPP-1-1-1"
"114571";"LPP-6185621";"LPP-1-1-4"
"114581";"LPP-6185638";"LPP-1-1-4"
"114591";"LPP-6185644";"LPP-1-1-4"
"114601";"LPP-6185650";"LPP-1-1-4"
"114611";"LPP-6185667";"LPP-1-1-4"
"114621";"LPP-6185673";"LPP-1-1-4"
"114631";"LPP-6185696";"LPP-1-1-7"
"114641";"LPP-6185704";"LPP-1-1-5"
"114651";"LPP-6185710";"LPP-1-1-5"
"114661";"LPP-6185733";"LPP-1-1-5"
"114671";"LPP-6185740";"LPP-1-1-5"
"114681";"LPP-6185756";"LPP-1-1-5"
"114691";"LPP-6185779";"LPP-1-1-4"
"114701";"LPP-6185800";"LPP-1-1-7"
"114711";"LPP-6185816";"LPP-1-1-7"
"114721";"LPP-6185822";"LPP-1-1-7"
"114731";"LPP-6185839";"LPP-1-1-7"
"114741";"LPP-6185845";"LPP-1-1-4"
"114751";"LPP-6185851";"LPP-1-1-4"
"114761";"LPP-6185970";"LPP-1-1-5"
"114771";"LPP-6185986";"LPP-1-1-5"
"114781";"LPP-6185992";"LPP-1-1-5"
"114791";"LPP-6186000";"LPP-1-1-5"
"114801";"LPP-3195607";"LPP-3-1-1"
"114811";"LPP-3195613";"LPP-3-1-2"
"114821";"LPP-3195636";"LPP-3-1-1"
"114831";"LPP-3195783";"LPP-3-1-2"
"114841";"LPP-3195814";"LPP-3-1-2"
"114851";"LPP-3195843";"LPP-3-1-1"
"114861";"LPP-3195895";"LPP-3-1-9"
"114871";"LPP-3195932";"LPP-3-1-2"
"114881";"LPP-3195949";"LPP-3-1-2"
"114891";"LPP-3195990";"LPP-3-1-2"
"114901";"LPP-3196009";"LPP-3-1-6"
"114911";"LPP-3196015";"LPP-3-1-1"
"114921";"LPP-3196096";"LPP-3-1-1"
"114931";"LPP-3196133";"LPP-3-1-2"
"114941";"LPP-3196222";"LPP-3-1-11"
"114951";"LPP-3196239";"LPP-3-1-1"
"114961";"LPP-3196370";"LPP-3-1-6"
"114971";"LPP-3196475";"LPP-3-5-0"
"114981";"LPP-3196498";"LPP-3-1-7"
"114991";"LPP-3196601";"LPP-3-1-1"
"115001";"LPP-3196630";"LPP-3-1-1"
"115011";"LPP-3196653";"LPP-3-1-2"
"115021";"LPP-3196660";"LPP-3-1-2"
"115031";"LPP-3196699";"LPP-3-1-2"
"115041";"LPP-3196736";"LPP-3-1-2"
"115051";"LPP-3196759";"LPP-3-1-1"
"115061";"LPP-3196802";"LPP-3-1-2"
"115071";"LPP-3196825";"LPP-3-1-2"
"115081";"LPP-3196854";"LPP-3-1-1"
"115091";"LPP-3196883";"LPP-3-1-2"
"115101";"LPP-3196920";"LPP-3-5-0"
"115111";"LPP-3196943";"LPP-3-1-2"
"115121";"LPP-3197003";"LPP-3-5-0"
"115131";"LPP-3197144";"LPP-3-1-2"
"115141";"LPP-3197300";"LPP-3-1-7"
"115151";"LPP-3197434";"LPP-3-1-2"
"115161";"LPP-3197440";"LPP-3-1-3"
"115171";"LPP-3197486";"LPP-3-1-1"
"115181";"LPP-3197612";"LPP-3-1-1"
"115191";"LPP-3197687";"LPP-3-1-5"
"115201";"LPP-3197730";"LPP-3-1-1"
"115211";"LPP-3197753";"LPP-3-1-2"
"115221";"LPP-3197948";"LPP-3-1-2"
"115231";"LPP-3197983";"LPP-3-1-1"
"115241";"LPP-3198103";"LPP-3-1-2"
"115251";"LPP-3198132";"LPP-3-1-2"
"115261";"LPP-3198221";"LPP-3-1-12"
"115271";"LPP-3198244";"LPP-3-1-2"
"115281";"LPP-3198267";"LPP-3-1-1"
"115291";"LPP-3198333";"LPP-3-1-1"
"115301";"LPP-3198356";"LPP-3-1-1"
"115311";"LPP-3198362";"LPP-3-1-2"
"115321";"LPP-3198528";"LPP-3-1-2"
"115331";"LPP-3198534";"LPP-3-1-1"
"115341";"LPP-3346940";"LPP-3-3-3"
"115351";"LPP-3347900";"LPP-3-3-3"
"115361";"LPP-3348086";"LPP-3-3-1"
"115371";"LPP-3348502";"LPP-3-3-1"
"115381";"LPP-3348689";"LPP-3-3-1"
"115391";"LPP-3348755";"LPP-3-3-1"
"115401";"LPP-3348867";"LPP-3-3-1"
"115411";"LPP-3348962";"LPP-3-3-1"
"115421";"LPP-3349128";"LPP-3-3-1"
"115431";"LPP-3349192";"LPP-3-3-1"
"115441";"LPP-3349482";"LPP-3-3-1"
"115451";"LPP-3349571";"LPP-3-3-1"
"115461";"LPP-3350166";"LPP-3-3-1"
"115471";"LPP-3350249";"LPP-3-3-1"
"115481";"LPP-3350278";"LPP-3-3-1"
"115491";"LPP-3350338";"LPP-3-3-1"
"115501";"LPP-3350344";"LPP-3-3-1"
"115511";"LPP-3350752";"LPP-3-3-1"
"115521";"LPP-3350930";"LPP-3-3-3"
"115531";"LPP-3350976";"LPP-3-3-1"
"115541";"LPP-3351036";"LPP-3-3-1"
"115551";"LPP-3351540";"LPP-3-3-1"
"115561";"LPP-3351786";"LPP-3-3-1"
"115571";"LPP-3351792";"LPP-3-3-1"
"115581";"LPP-3352219";"LPP-3-3-1"
"115591";"LPP-3352596";"LPP-3-3-1"
"115601";"LPP-3352774";"LPP-3-3-1"
"115611";"LPP-3353414";"LPP-3-3-1"
"115621";"LPP-3353532";"LPP-3-3-1"
"115631";"LPP-3353762";"LPP-3-3-3"
"115641";"LPP-3353800";"LPP-3-3-1"
"115651";"LPP-3353911";"LPP-3-3-1"
"115661";"LPP-3354187";"LPP-3-3-1"
"115671";"LPP-3354767";"LPP-3-3-1"
"115681";"LPP-3354862";"LPP-3-3-1"
"115691";"LPP-3355293";"LPP-3-3-1"
"115701";"LPP-3355778";"LPP-3-3-1"
"115711";"LPP-3355809";"LPP-3-3-3"
"115721";"LPP-3355940";"LPP-3-3-1"
"115731";"LPP-3356134";"LPP-3-3-1"
"115741";"LPP-3356996";"LPP-3-3-1"
"115751";"LPP-3357100";"LPP-3-3-1"
"115761";"LPP-3357381";"LPP-3-3-1"
"115771";"LPP-3357783";"LPP-3-3-1"
"115781";"LPP-3358200";"LPP-3-3-1"
"115791";"LPP-3359500";"LPP-3-3-1"
"115801";"LPP-3360578";"LPP-3-3-1"
"115811";"LPP-3361454";"LPP-3-3-1"
"115821";"LPP-3361715";"LPP-3-3-1"
"115831";"LPP-3361862";"LPP-3-3-1"
"115841";"LPP-3362063";"LPP-3-3-1"
"115851";"LPP-3362376";"LPP-3-3-1"
"115861";"LPP-3362502";"LPP-3-3-1"
"115871";"LPP-3362531";"LPP-3-3-1"
"115881";"LPP-4164566";"LPP-4-1-1"
"115891";"LPP-4168966";"LPP-4-1-3"
"115901";"LPP-4169492";"LPP-4-4-0"
"115911";"LPP-4169670";"LPP-4-1-1"
"115921";"LPP-4174323";"LPP-4-1-2"
"115931";"LPP-4179540";"LPP-4-1-1"
"115941";"LPP-4181576";"LPP-4-4-0"
"115951";"LPP-4183434";"LPP-4-1-3"
"115961";"LPP-4183859";"LPP-4-4-0"
"115971";"LPP-4184899";"LPP-4-1-1"
"115981";"LPP-4192278";"LPP-4-4-0"
"115991";"LPP-4194159";"LPP-4-4-0"
"116001";"LPP-4195615";"LPP-4-1-3"
"116011";"LPP-4200960";"LPP-4-4-0"
"116021";"LPP-4201787";"LPP-4-4-0"
"116031";"LPP-4209524";"LPP-4-2-3"
"116041";"LPP-4221666";"LPP-4-4-0"
"116051";"LPP-4222803";"LPP-4-2-2"
"116061";"LPP-4227380";"LPP-4-4-0"
"116071";"LPP-4233570";"LPP-4-2-1"
"116081";"LPP-4234249";"LPP-4-4-0"
"116091";"LPP-4239360";"LPP-4-2-3"
"116101";"LPP-4239838";"LPP-4-4-0"
"116111";"LPP-4242935";"LPP-4-2-3"
"116121";"LPP-4244265";"LPP-4-2-3"
"116131";"LPP-4248790";"LPP-4-4-0"
"116141";"LPP-4252158";"LPP-4-2-3"
"116151";"LPP-4252684";"LPP-4-4-0"
"116161";"LPP-4252810";"LPP-4-2-1"
"116171";"LPP-4255116";"LPP-4-2-1"
"116181";"LPP-4260169";"LPP-4-4-0"
"116191";"LPP-4261051";"LPP-4-2-1"
"116201";"LPP-4263950";"LPP-4-2-1"
"116211";"LPP-4264760";"LPP-4-4-0"
"116221";"LPP-4268900";"LPP-4-4-0"
"116231";"LPP-4269615";"LPP-4-2-3"
"116241";"LPP-4271078";"LPP-4-2-3"
"116251";"LPP-4271233";"LPP-4-4-0"
"116261";"LPP-4276561";"LPP-4-2-3"
"116271";"LPP-4278212";"LPP-4-2-2"
"116281";"LPP-4278755";"LPP-4-4-0"
"116291";"LPP-4280002";"LPP-4-2-3"
"116301";"LPP-4280670";"LPP-4-2-3"
"116311";"LPP-4284879";"LPP-4-4-0"
